fecha,CVE,Estado,Sospechoso,Positivo,Fallecimientos,merge
10/06/2020,5,Coahuila,4569,1658,105,0
10/06/2020,6,Colima,77,240,33,0
10/06/2020,7,Chiapas,566,2868,243,0
10/06/2020,8,Chihuahua,1522,2073,416,0
10/06/2020,9,Ciudad de México,9659,33173,4106,0
10/06/2020,10,Durango,645,724,56,0
10/06/2020,11,Guanajuato,1587,2936,159,0
10/06/2020,12,Guerrero,1475,2887,477,0
10/06/2020,13,Hidalgo,337,2460,429,0
10/06/2020,14,Jalisco,1705,3309,284,0
10/06/2020,15,México,8928,20723,1761,0
10/06/2020,16,Michoacán,1501,2971,257,0
10/06/2020,17,Morelos,259,1715,318,0
10/06/2020,18,Nayarit,128,870,96,0
10/06/2020,19,Nuevo León,4000,2121,136,0
10/06/2020,20,Oaxaca,922,2452,266,0
10/06/2020,21,Puebla,2414,4742,667,0
10/06/2020,22,Querétaro,220,1307,169,0
10/06/2020,23,Quintana Roo,245,2283,448,0
10/06/2020,24,San Luis Potosí,573,1424,82,0
10/06/2020,25,Sinaloa,1637,5062,800,0
10/06/2020,26,Sonora,3327,3376,216,0
10/06/2020,27,Tabasco,1286,5949,693,0
10/06/2020,28,Tamaulipas,1601,2506,173,0
10/06/2020,29,Tlaxcala,435,1492,203,0
10/06/2020,30,Veracruz,1706,5751,870,0
10/06/2020,31,Yucatán,383,2285,225,0
10/06/2020,32,Zacatecas,169,423,53,0
11/06/2020,1,Aguascalientes,424,1320,67,0
11/06/2020,2,Baja California,912,6620,1418,0
11/06/2020,3,Baja California Sur,177,918,48,0
11/06/2020,4,Campeche,175,904,122,0
11/06/2020,5,Coahuila,4407,1846,115,0
11/06/2020,6,Colima,78,252,35,0
11/06/2020,7,Chiapas,635,2959,254,0
11/06/2020,8,Chihuahua,1565,2103,430,0
11/06/2020,9,Ciudad de México,10225,34077,4266,0
11/06/2020,10,Durango,661,775,59,0
11/06/2020,11,Guanajuato,1704,3053,171,0
11/06/2020,12,Guerrero,1438,3018,496,0
11/06/2020,13,Hidalgo,409,2518,431,0
11/06/2020,14,Jalisco,1731,3511,310,0
11/06/2020,15,México,9065,21631,1813,0
11/06/2020,16,Michoacán,1389,3176,262,0
11/06/2020,17,Morelos,283,1758,325,0
11/06/2020,18,Nayarit,145,907,101,0
11/06/2020,19,Nuevo León,4274,2222,152,0
11/06/2020,20,Oaxaca,981,2537,289,0
11/06/2020,21,Puebla,2484,4988,693,0
11/06/2020,22,Querétaro,216,1346,173,0
11/06/2020,23,Quintana Roo,276,2329,456,0
11/06/2020,24,San Luis Potosí,588,1524,83,0
11/06/2020,25,Sinaloa,1765,5191,835,0
11/06/2020,26,Sonora,3507,3548,230,0
11/06/2020,27,Tabasco,1581,6093,711,0
11/06/2020,28,Tamaulipas,1842,2582,179,0
11/06/2020,29,Tlaxcala,469,1554,214,0
11/06/2020,30,Veracruz,1790,5913,911,0
11/06/2020,31,Yucatán,380,2340,232,0
11/06/2020,32,Zacatecas,124,461,55,0
12/06/2020,1,Aguascalientes,394,1401,69,0
12/06/2020,2,Baja California,971,6766,1439,0
12/06/2020,3,Baja California Sur,258,923,48,0
12/06/2020,4,Campeche,230,925,127,0
12/06/2020,5,Coahuila,4090,1884,123,0
12/06/2020,6,Colima,92,264,35,0
12/06/2020,7,Chiapas,594,3099,264,0
12/06/2020,8,Chihuahua,1575,2150,449,0
12/06/2020,9,Ciudad de México,10397,35272,4401,0
12/06/2020,10,Durango,653,856,65,0
12/06/2020,11,Guanajuato,1822,3221,178,0
12/06/2020,12,Guerrero,1525,3160,512,0
12/06/2020,13,Hidalgo,369,2616,447,0
12/06/2020,14,Jalisco,1811,3704,318,0
12/06/2020,15,México,9574,22434,1885,0
12/06/2020,16,Michoacán,1483,3331,268,0
12/06/2020,17,Morelos,305,1808,333,0
12/06/2020,18,Nayarit,167,951,108,0
12/06/2020,19,Nuevo León,3948,2333,156,0
12/06/2020,20,Oaxaca,783,2798,320,0
12/06/2020,21,Puebla,2611,5166,717,0
12/06/2020,22,Querétaro,222,1375,181,0
12/06/2020,23,Quintana Roo,271,2384,459,0
12/06/2020,24,San Luis Potosí,687,1570,85,0
12/06/2020,25,Sinaloa,1972,5314,852,0
12/06/2020,26,Sonora,3708,3715,244,0
12/06/2020,27,Tabasco,1819,6284,716,0
12/06/2020,28,Tamaulipas,1861,2811,186,0
12/06/2020,29,Tlaxcala,439,1624,221,0
12/06/2020,30,Veracruz,1788,6133,937,0
12/06/2020,31,Yucatán,388,2423,240,0
12/06/2020,32,Zacatecas,121,501,55,0
13/06/2020,1,Aguascalientes,409,1431,70,0
13/06/2020,2,Baja California,994,6852,1471,0
13/06/2020,3,Baja California Sur,280,961,49,0
13/06/2020,4,Campeche,256,963,133,0
13/06/2020,5,Coahuila,4319,1909,129,0
13/06/2020,6,Colima,79,276,38,0
13/06/2020,7,Chiapas,622,3143,289,0
13/06/2020,8,Chihuahua,1484,2222,455,0
13/06/2020,9,Ciudad de México,10061,35954,4503,0
13/06/2020,10,Durango,602,920,73,0
13/06/2020,11,Guanajuato,1840,3367,184,0
13/06/2020,12,Guerrero,1507,3259,534,0
13/06/2020,13,Hidalgo,408,2675,454,0
13/06/2020,14,Jalisco,1722,3880,326,0
13/06/2020,15,México,9767,22776,1931,0
13/06/2020,16,Michoacán,1672,3409,272,0
13/06/2020,17,Morelos,311,1841,333,0
13/06/2020,18,Nayarit,158,985,110,0
13/06/2020,19,Nuevo León,3798,2456,165,0
13/06/2020,20,Oaxaca,742,2938,331,0
13/06/2020,21,Puebla,2421,5388,728,0
13/06/2020,22,Querétaro,236,1404,187,0
13/06/2020,23,Quintana Roo,256,2443,464,0
13/06/2020,24,San Luis Potosí,664,1650,88,0
13/06/2020,25,Sinaloa,2124,5366,867,0
13/06/2020,26,Sonora,3868,3837,256,0
13/06/2020,27,Tabasco,1657,6479,727,0
13/06/2020,28,Tamaulipas,1939,2968,197,0
13/06/2020,29,Tlaxcala,344,1692,221,0
13/06/2020,30,Veracruz,1864,6245,973,0
13/06/2020,31,Yucatán,371,2487,246,0
13/06/2020,32,Zacatecas,151,514,57,0
14/06/2020,1,Aguascalientes,438,1431,70,0
14/06/2020,2,Baja California,1038,6895,1510,0
14/06/2020,3,Baja California Sur,146,992,50,0
14/06/2020,4,Campeche,225,997,135,0
14/06/2020,5,Coahuila,4239,1969,131,0
14/06/2020,6,Colima,70,291,38,0
14/06/2020,7,Chiapas,593,3241,291,0
14/06/2020,8,Chihuahua,1410,2271,458,0
14/06/2020,9,Ciudad de México,8843,36879,4553,0
14/06/2020,10,Durango,520,971,73,0
14/06/2020,11,Guanajuato,1783,3470,189,0
14/06/2020,12,Guerrero,1502,3344,544,0
14/06/2020,13,Hidalgo,355,2739,462,0
14/06/2020,14,Jalisco,1481,4044,334,0
14/06/2020,15,México,9204,23359,1952,0
14/06/2020,16,Michoacán,1584,3485,277,0
14/06/2020,17,Morelos,256,1875,334,0
14/06/2020,18,Nayarit,142,1023,111,0
14/06/2020,19,Nuevo León,3293,2546,165,0
14/06/2020,20,Oaxaca,643,3078,340,0
14/06/2020,21,Puebla,2203,5585,733,0
14/06/2020,22,Querétaro,177,1459,194,0
14/06/2020,23,Quintana Roo,201,2505,467,0
14/06/2020,24,San Luis Potosí,635,1706,89,0
14/06/2020,25,Sinaloa,1871,5635,879,0
14/06/2020,26,Sonora,3844,3983,273,0
14/06/2020,27,Tabasco,1460,6682,736,0
14/06/2020,28,Tamaulipas,2001,3076,199,0
14/06/2020,29,Tlaxcala,390,1702,227,0
14/06/2020,30,Veracruz,1592,6550,1011,0
14/06/2020,31,Yucatán,344,2526,248,0
14/06/2020,32,Zacatecas,153,528,57,0
15/06/2020,1,Aguascalientes,518,1467,71,0
15/06/2020,2,Baja California,1021,7039,1536,0
15/06/2020,3,Baja California Sur,189,1002,51,0
15/06/2020,4,Campeche,229,1032,137,0
15/06/2020,5,Coahuila,3161,2053,134,0
15/06/2020,6,Colima,83,298,39,0
15/06/2020,7,Chiapas,615,3309,300,0
15/06/2020,8,Chihuahua,1459,2281,466,0
15/06/2020,9,Ciudad de México,8906,37503,4664,0
15/06/2020,10,Durango,596,985,75,0
15/06/2020,11,Guanajuato,1761,3540,196,0
15/06/2020,12,Guerrero,1438,3496,574,0
15/06/2020,13,Hidalgo,370,2790,470,0
15/06/2020,14,Jalisco,1566,4139,348,0
15/06/2020,15,México,9859,23726,2005,0
15/06/2020,16,Michoacán,1623,3602,287,0
15/06/2020,17,Morelos,260,1893,335,0
15/06/2020,18,Nayarit,167,1039,113,0
15/06/2020,19,Nuevo León,2983,2884,180,0
15/06/2020,20,Oaxaca,610,3194,362,0
15/06/2020,21,Puebla,2476,5672,735,0
15/06/2020,22,Querétaro,172,1490,202,0
15/06/2020,23,Quintana Roo,284,2512,474,0
15/06/2020,24,San Luis Potosí,742,1709,90,0
15/06/2020,25,Sinaloa,1854,5854,907,0
15/06/2020,26,Sonora,3982,4097,282,0
15/06/2020,27,Tabasco,1580,6908,747,0
15/06/2020,28,Tamaulipas,2160,3114,205,0
15/06/2020,29,Tlaxcala,431,1751,232,0
15/06/2020,30,Veracruz,1582,6754,1039,0
15/06/2020,31,Yucatán,415,2581,256,0
15/06/2020,32,Zacatecas,125,550,58,0
16/06/2020,1,Aguascalientes,404,1561,84,0
16/06/2020,2,Baja California,1139,7120,1594,0
16/06/2020,3,Baja California Sur,223,1040,56,0
16/06/2020,4,Campeche,257,1056,140,0
16/06/2020,5,Coahuila,2911,2288,137,0
16/06/2020,6,Colima,95,307,40,0
16/06/2020,7,Chiapas,635,3402,307,0
16/06/2020,8,Chihuahua,1446,2345,492,0
16/06/2020,9,Ciudad de México,10180,38117,4821,0
16/06/2020,10,Durango,820,1003,75,0
16/06/2020,11,Guanajuato,1712,3876,204,0
16/06/2020,12,Guerrero,1420,3633,599,0
16/06/2020,13,Hidalgo,413,2860,479,0
16/06/2020,14,Jalisco,1742,4289,363,0
16/06/2020,15,México,10284,24564,2109,0
16/06/2020,16,Michoacán,1985,3666,307,0
16/06/2020,17,Morelos,322,1925,348,0
16/06/2020,18,Nayarit,172,1085,125,0
16/06/2020,19,Nuevo León,2921,2991,188,0
16/06/2020,20,Oaxaca,718,3318,385,0
16/06/2020,21,Puebla,2806,5901,779,0
16/06/2020,22,Querétaro,214,1533,211,0
16/06/2020,23,Quintana Roo,316,2562,487,0
16/06/2020,24,San Luis Potosí,758,1840,91,0
16/06/2020,25,Sinaloa,2010,5945,933,0
16/06/2020,26,Sonora,4404,4134,306,0
16/06/2020,27,Tabasco,1691,7107,758,0
16/06/2020,28,Tamaulipas,2065,3385,216,0
16/06/2020,29,Tlaxcala,451,1791,239,0
16/06/2020,30,Veracruz,1731,6973,1091,0
16/06/2020,31,Yucatán,382,2686,275,0
16/06/2020,32,Zacatecas,216,560,62,0
17/06/2020,1,Aguascalientes,430,1619,93,0
17/06/2020,2,Baja California,1278,7242,1617,0
17/06/2020,3,Baja California Sur,283,1055,61,0
17/06/2020,4,Campeche,315,1096,142,0
17/06/2020,5,Coahuila,2896,2371,141,0
17/06/2020,6,Colima,100,324,41,0
17/06/2020,7,Chiapas,684,3447,321,0
17/06/2020,8,Chihuahua,1411,2404,503,0
17/06/2020,9,Ciudad de México,10738,38871,5042,0
17/06/2020,10,Durango,743,1090,93,0
17/06/2020,11,Guanajuato,1916,4061,215,0
17/06/2020,12,Guerrero,1456,3782,649,0
17/06/2020,13,Hidalgo,310,2983,495,0
17/06/2020,14,Jalisco,1812,4495,404,0
17/06/2020,15,México,10655,25227,2222,0
17/06/2020,16,Michoacán,1759,3984,324,0
17/06/2020,17,Morelos,319,1980,354,0
17/06/2020,18,Nayarit,180,1131,126,0
17/06/2020,19,Nuevo León,2853,3245,196,0
17/06/2020,20,Oaxaca,816,3450,397,0
17/06/2020,21,Puebla,2960,6284,825,0
17/06/2020,22,Querétaro,201,1574,214,0
17/06/2020,23,Quintana Roo,295,2659,498,0
17/06/2020,24,San Luis Potosí,702,1922,97,0
17/06/2020,25,Sinaloa,2227,6019,953,0
17/06/2020,26,Sonora,4835,4192,312,0
17/06/2020,27,Tabasco,1827,7330,774,0
17/06/2020,28,Tamaulipas,2259,3520,230,0
17/06/2020,29,Tlaxcala,443,1849,242,0
17/06/2020,30,Veracruz,1760,7235,1123,0
17/06/2020,31,Yucatán,369,2772,301,0
17/06/2020,32,Zacatecas,244,580,66,0
18/06/2020,1,Aguascalientes,435,1684,98,0
18/06/2020,2,Baja California,1269,7403,1638,0
18/06/2020,3,Baja California Sur,212,1122,63,0
18/06/2020,4,Campeche,368,1154,150,0
18/06/2020,5,Coahuila,2966,2499,145,0
18/06/2020,6,Colima,115,339,41,0
18/06/2020,7,Chiapas,707,3550,329,0
18/06/2020,8,Chihuahua,1418,2447,526,0
18/06/2020,9,Ciudad de México,10346,40021,5184,0
18/06/2020,10,Durango,727,1170,96,0
18/06/2020,11,Guanajuato,2058,4319,221,0
18/06/2020,12,Guerrero,1473,3902,672,0
18/06/2020,13,Hidalgo,353,3040,503,0
18/06/2020,14,Jalisco,1903,4656,426,0
18/06/2020,15,México,10633,26079,2343,0
18/06/2020,16,Michoacán,1687,4175,341,0
18/06/2020,17,Morelos,290,2030,360,0
18/06/2020,18,Nayarit,180,1169,137,0
18/06/2020,19,Nuevo León,2800,3400,215,0
18/06/2020,20,Oaxaca,890,3566,417,0
18/06/2020,21,Puebla,3120,6590,879,0
18/06/2020,22,Querétaro,208,1614,220,0
18/06/2020,23,Quintana Roo,319,2736,500,0
18/06/2020,24,San Luis Potosí,722,2023,100,0
18/06/2020,25,Sinaloa,2302,6154,967,0
18/06/2020,26,Sonora,4780,4530,331,0
18/06/2020,27,Tabasco,2039,7593,815,0
18/06/2020,28,Tamaulipas,2409,3733,242,0
18/06/2020,29,Tlaxcala,516,1878,246,0
18/06/2020,30,Veracruz,1966,7400,1160,0
18/06/2020,31,Yucatán,363,2867,305,0
18/06/2020,32,Zacatecas,204,612,69,0
19/06/2020,1,Aguascalientes,401,1757,106,0
19/06/2020,2,Baja California,1327,7559,1683,0
19/06/2020,3,Baja California Sur,303,1128,64,0
19/06/2020,4,Campeche,403,1207,155,0
19/06/2020,5,Coahuila,3195,2626,152,0
19/06/2020,6,Colima,126,353,41,0
19/06/2020,7,Chiapas,724,3617,357,0
19/06/2020,8,Chihuahua,1431,2482,537,0
19/06/2020,9,Ciudad de México,10102,41007,5314,0
19/06/2020,10,Durango,802,1234,100,0
19/06/2020,11,Guanajuato,2266,4563,232,0
19/06/2020,12,Guerrero,1452,4029,689,0
19/06/2020,13,Hidalgo,317,3127,520,0
19/06/2020,14,Jalisco,2056,4791,432,0
19/06/2020,15,México,11178,26721,2457,0
19/06/2020,16,Michoacán,1948,4283,353,0
19/06/2020,17,Morelos,296,2069,365,0
19/06/2020,18,Nayarit,187,1216,140,0
19/06/2020,19,Nuevo León,3018,3478,228,0
19/06/2020,20,Oaxaca,876,3771,428,0
19/06/2020,21,Puebla,3115,7049,916,0
19/06/2020,22,Querétaro,235,1643,222,0
19/06/2020,23,Quintana Roo,329,2795,507,0
19/06/2020,24,San Luis Potosí,824,2063,101,0
19/06/2020,25,Sinaloa,2345,6328,990,0
19/06/2020,26,Sonora,4876,4779,356,0
19/06/2020,27,Tabasco,2196,7817,840,0
19/06/2020,28,Tamaulipas,2686,3843,260,0
19/06/2020,29,Tlaxcala,548,1936,254,0
19/06/2020,30,Veracruz,2112,7588,1196,0
19/06/2020,31,Yucatán,394,2984,318,0
19/06/2020,32,Zacatecas,177,642,71,0
20/06/2020,1,Aguascalientes,359,1819,109,0
20/06/2020,2,Baja California,1286,7711,1734,0
20/06/2020,3,Baja California Sur,239,1188,64,0
20/06/2020,4,Campeche,445,1254,157,0
20/06/2020,5,Coahuila,3181,2750,155,0
20/06/2020,6,Colima,115,363,41,0
20/06/2020,7,Chiapas,722,3670,364,0
20/06/2020,8,Chihuahua,1415,2541,553,0
20/06/2020,9,Ciudad de México,9264,41777,5378,0
20/06/2020,10,Durango,663,1321,103,0
20/06/2020,11,Guanajuato,2358,4797,247,0
20/06/2020,12,Guerrero,1408,4179,710,0
20/06/2020,13,Hidalgo,358,3183,531,0
20/06/2020,14,Jalisco,2115,4922,441,0
20/06/2020,15,México,11063,27241,2502,0
20/06/2020,16,Michoacán,1903,4477,361,0
20/06/2020,17,Morelos,250,2104,371,0
20/06/2020,18,Nayarit,179,1266,144,0
20/06/2020,19,Nuevo León,2943,3634,235,0
20/06/2020,20,Oaxaca,842,3906,438,0
20/06/2020,21,Puebla,3144,7336,930,0
20/06/2020,22,Querétaro,232,1691,225,0
20/06/2020,23,Quintana Roo,296,2855,510,0
20/06/2020,24,San Luis Potosí,819,2164,100,0
20/06/2020,25,Sinaloa,2353,6478,1005,0
20/06/2020,26,Sonora,4939,4958,365,0
20/06/2020,27,Tabasco,2097,8130,858,0
20/06/2020,28,Tamaulipas,2502,3960,269,0
20/06/2020,29,Tlaxcala,491,2000,257,0
20/06/2020,30,Veracruz,2099,7780,1220,0
20/06/2020,31,Yucatán,420,3077,323,0
20/06/2020,32,Zacatecas,121,670,72,0
21/06/2020,1,Aguascalientes,304,1876,110,0
21/06/2020,2,Baja California,1276,7790,1741,0
21/06/2020,3,Baja California Sur,180,1221,65,0
21/06/2020,4,Campeche,358,1324,157,0
21/06/2020,5,Coahuila,3157,2869,157,0
21/06/2020,6,Colima,93,385,42,0
21/06/2020,7,Chiapas,706,3778,374,0
21/06/2020,8,Chihuahua,1282,2622,557,0
21/06/2020,9,Ciudad de México,8250,42479,5451,0
21/06/2020,10,Durango,509,1364,106,0
21/06/2020,11,Guanajuato,2391,4931,250,0
21/06/2020,12,Guerrero,1359,4288,721,0
21/06/2020,13,Hidalgo,324,3248,549,0
21/06/2020,14,Jalisco,1980,5090,461,0
21/06/2020,15,México,10047,28505,3092,0
21/06/2020,16,Michoacán,2037,4496,364,0
21/06/2020,17,Morelos,218,2291,531,0
21/06/2020,18,Nayarit,115,1332,151,0
21/06/2020,19,Nuevo León,2976,3750,239,0
21/06/2020,20,Oaxaca,825,4049,449,0
21/06/2020,21,Puebla,2958,7643,941,0
21/06/2020,22,Querétaro,200,1713,226,0
21/06/2020,23,Quintana Roo,202,2946,514,0
21/06/2020,24,San Luis Potosí,769,2231,100,0
21/06/2020,25,Sinaloa,2154,6683,1020,0
21/06/2020,26,Sonora,4934,5098,372,0
21/06/2020,27,Tabasco,1870,8389,896,0
21/06/2020,28,Tamaulipas,2437,4114,274,0
21/06/2020,29,Tlaxcala,428,2058,258,0
21/06/2020,30,Veracruz,1789,8129,1248,0
21/06/2020,31,Yucatán,369,3158,327,0
21/06/2020,32,Zacatecas,93,695,72,0
22/06/2020,1,Aguascalientes,302,1906,112,0
22/06/2020,2,Baja California,1262,7898,1768,0
22/06/2020,3,Baja California Sur,195,1254,65,0
22/06/2020,4,Campeche,345,1383,162,0
22/06/2020,5,Coahuila,3285,2912,163,0
22/06/2020,6,Colima,102,400,45,0
22/06/2020,7,Chiapas,789,3850,389,0
22/06/2020,8,Chihuahua,1340,2638,563,0
22/06/2020,9,Ciudad de México,8743,42903,5515,0
22/06/2020,10,Durango,588,1374,106,0
22/06/2020,11,Guanajuato,2516,5014,257,0
22/06/2020,12,Guerrero,1303,4423,743,0
22/06/2020,13,Hidalgo,329,3300,556,0
22/06/2020,14,Jalisco,1977,5217,472,0
22/06/2020,15,México,10262,29424,3415,0
22/06/2020,16,Michoacán,1862,4659,376,0
22/06/2020,17,Morelos,262,2420,624,0
22/06/2020,18,Nayarit,173,1344,153,0
22/06/2020,19,Nuevo León,2833,3902,247,0
22/06/2020,20,Oaxaca,824,4140,468,0
22/06/2020,21,Puebla,3106,7870,966,0
22/06/2020,22,Querétaro,202,1743,236,0
22/06/2020,23,Quintana Roo,313,2970,517,0
22/06/2020,24,San Luis Potosí,560,2392,106,0
22/06/2020,25,Sinaloa,2297,6771,1032,0
22/06/2020,26,Sonora,4638,5520,388,0
22/06/2020,27,Tabasco,1787,8715,908,0
22/06/2020,28,Tamaulipas,2351,4348,277,0
22/06/2020,29,Tlaxcala,523,2067,272,0
22/06/2020,30,Veracruz,1675,8420,1267,0
22/06/2020,31,Yucatán,428,3239,331,0
22/06/2020,32,Zacatecas,109,706,75,0
23/06/2020,1,Aguascalientes,342,1960,114,0
23/06/2020,2,Baja California,1370,8057,1794,0
23/06/2020,3,Baja California Sur,303,1275,67,0
23/06/2020,4,Campeche,393,1436,166,0
23/06/2020,5,Coahuila,3461,3123,168,0
23/06/2020,6,Colima,104,428,50,0
23/06/2020,7,Chiapas,858,3924,401,0
23/06/2020,8,Chihuahua,1366,2665,577,0
23/06/2020,9,Ciudad de México,9361,43596,5656,0
23/06/2020,10,Durango,716,1393,114,0
23/06/2020,11,Guanajuato,2326,5449,280,0
23/06/2020,12,Guerrero,1247,4611,790,0
23/06/2020,13,Hidalgo,266,3420,567,0
23/06/2020,14,Jalisco,1918,5528,492,0
23/06/2020,15,México,10901,30011,3515,0
23/06/2020,16,Michoacán,2022,4785,388,0
23/06/2020,17,Morelos,297,2495,632,0
23/06/2020,18,Nayarit,215,1380,160,0
23/06/2020,19,Nuevo León,2848,4092,254,0
23/06/2020,20,Oaxaca,973,4224,487,0
23/06/2020,21,Puebla,3247,8427,992,0
23/06/2020,22,Querétaro,210,1764,248,0
23/06/2020,23,Quintana Roo,442,3011,523,0
23/06/2020,24,San Luis Potosí,552,2455,113,0
23/06/2020,25,Sinaloa,1836,7315,1098,0
23/06/2020,26,Sonora,4231,6188,484,0
23/06/2020,27,Tabasco,1891,8956,924,0
23/06/2020,28,Tamaulipas,2577,4524,287,0
23/06/2020,29,Tlaxcala,514,2134,273,0
23/06/2020,30,Veracruz,1796,8662,1335,0
23/06/2020,31,Yucatán,374,3409,339,0
23/06/2020,32,Zacatecas,149,713,80,0
24/06/2020,1,Aguascalientes,401,2035,119,0
24/06/2020,2,Baja California,1559,8164,1813,0
24/06/2020,3,Baja California Sur,393,1287,69,0
24/06/2020,4,Campeche,478,1503,169,0
24/06/2020,5,Coahuila,3946,3225,177,0
24/06/2020,6,Colima,123,439,57,0
24/06/2020,7,Chiapas,833,4034,420,0
24/06/2020,8,Chihuahua,1297,2730,591,0
24/06/2020,9,Ciudad de México,10125,44243,5938,0
24/06/2020,10,Durango,835,1437,125,0
24/06/2020,11,Guanajuato,2501,5703,282,0
24/06/2020,12,Guerrero,1228,4768,810,0
24/06/2020,13,Hidalgo,311,3482,585,0
24/06/2020,14,Jalisco,1951,5715,528,0
24/06/2020,15,México,10483,31075,3711,0
24/06/2020,16,Michoacán,2079,5020,401,0
24/06/2020,17,Morelos,338,2633,638,0
24/06/2020,18,Nayarit,227,1433,162,0
24/06/2020,19,Nuevo León,3284,4186,267,0
24/06/2020,20,Oaxaca,1014,4426,501,0
24/06/2020,21,Puebla,3515,8742,1024,0
24/06/2020,22,Querétaro,206,1803,252,0
24/06/2020,23,Quintana Roo,436,3143,534,0
24/06/2020,24,San Luis Potosí,732,2508,117,0
24/06/2020,25,Sinaloa,1895,7473,1126,0
24/06/2020,26,Sonora,4579,6303,554,0
24/06/2020,27,Tabasco,1903,9219,957,0
24/06/2020,28,Tamaulipas,2674,4825,302,0
24/06/2020,29,Tlaxcala,573,2177,280,0
24/06/2020,30,Veracruz,1965,8840,1373,0
24/06/2020,31,Yucatán,458,3529,355,0
24/06/2020,32,Zacatecas,133,747,80,0
25/06/2020,1,Aguascalientes,408,2071,122,0
25/06/2020,2,Baja California,1683,8272,1824,0
25/06/2020,3,Baja California Sur,386,1324,69,0
25/06/2020,4,Campeche,492,1581,175,0
25/06/2020,5,Coahuila,3981,3479,190,0
25/06/2020,6,Colima,117,459,58,0
25/06/2020,7,Chiapas,798,4146,435,0
25/06/2020,8,Chihuahua,1197,2839,610,0
25/06/2020,9,Ciudad de México,10173,45125,6116,0
25/06/2020,10,Durango,838,1567,132,0
25/06/2020,11,Guanajuato,2407,6126,301,0
25/06/2020,12,Guerrero,1304,4828,820,0
25/06/2020,13,Hidalgo,287,3579,599,0
25/06/2020,14,Jalisco,2094,5875,563,0
25/06/2020,15,México,10375,32017,3873,0
25/06/2020,16,Michoacán,1998,5291,415,0
25/06/2020,17,Morelos,400,2683,639,0
25/06/2020,18,Nayarit,232,1487,168,0
25/06/2020,19,Nuevo León,3060,4580,277,0
25/06/2020,20,Oaxaca,1105,4549,513,0
25/06/2020,21,Puebla,3925,9014,1101,0
25/06/2020,22,Querétaro,200,1830,255,0
25/06/2020,23,Quintana Roo,461,3233,543,0
25/06/2020,24,San Luis Potosí,963,2511,122,0
25/06/2020,25,Sinaloa,2060,7569,1147,0
25/06/2020,26,Sonora,4826,6491,572,0
25/06/2020,27,Tabasco,2030,9486,969,0
25/06/2020,28,Tamaulipas,2544,5074,314,0
25/06/2020,29,Tlaxcala,557,2265,282,0
25/06/2020,30,Veracruz,2041,9161,1395,0
25/06/2020,31,Yucatán,491,3670,368,0
25/06/2020,32,Zacatecas,150,769,85,0
26/06/2020,1,Aguascalientes,347,2131,129,0
26/06/2020,2,Baja California,1679,8487,1854,0
26/06/2020,3,Baja California Sur,314,1384,69,0
26/06/2020,4,Campeche,520,1654,181,0
26/06/2020,5,Coahuila,4168,3688,197,0
26/06/2020,6,Colima,115,484,62,0
26/06/2020,7,Chiapas,809,4224,464,0
26/06/2020,8,Chihuahua,1228,2911,616,0
26/06/2020,9,Ciudad de México,10638,45977,6245,0
26/06/2020,10,Durango,862,1653,134,0
26/06/2020,11,Guanajuato,2448,6402,327,0
26/06/2020,12,Guerrero,1335,4933,836,0
26/06/2020,13,Hidalgo,302,3647,609,0
26/06/2020,14,Jalisco,2131,6054,603,0
26/06/2020,15,México,10970,32667,4021,0
26/06/2020,16,Michoacán,2164,5393,420,0
26/06/2020,17,Morelos,385,2734,643,0
26/06/2020,18,Nayarit,222,1538,177,0
26/06/2020,19,Nuevo León,3606,4690,294,0
26/06/2020,20,Oaxaca,988,4825,535,0
26/06/2020,21,Puebla,4197,9301,1155,0
26/06/2020,22,Querétaro,197,1867,259,0
26/06/2020,23,Quintana Roo,497,3303,551,0
26/06/2020,24,San Luis Potosí,857,2618,131,0
26/06/2020,25,Sinaloa,2077,7763,1169,0
26/06/2020,26,Sonora,5047,6677,596,0
26/06/2020,27,Tabasco,2132,9752,989,0
26/06/2020,28,Tamaulipas,2875,5214,323,0
26/06/2020,29,Tlaxcala,671,2303,292,0
26/06/2020,30,Veracruz,1992,9520,1428,0
26/06/2020,31,Yucatán,492,3803,377,0
26/06/2020,32,Zacatecas,175,795,86,0
27/06/2020,1,Aguascalientes,315,2161,134,0
27/06/2020,2,Baja California,1709,8647,1873,0
27/06/2020,3,Baja California Sur,361,1389,69,0
27/06/2020,4,Campeche,511,1717,188,0
27/06/2020,5,Coahuila,4207,3791,201,0
27/06/2020,6,Colima,111,502,63,0
27/06/2020,7,Chiapas,844,4275,490,0
27/06/2020,8,Chihuahua,1254,2947,626,0
27/06/2020,9,Ciudad de México,10139,46610,6324,0
27/06/2020,10,Durango,983,1688,136,0
27/06/2020,11,Guanajuato,2886,6611,334,0
27/06/2020,12,Guerrero,1278,5052,846,0
27/06/2020,13,Hidalgo,326,3724,623,0
27/06/2020,14,Jalisco,2217,6190,620,0
27/06/2020,15,México,10997,33153,4156,0
27/06/2020,16,Michoacán,2218,5478,429,0
27/06/2020,17,Morelos,355,2815,647,0
27/06/2020,18,Nayarit,216,1592,183,0
27/06/2020,19,Nuevo León,3580,4943,298,0
27/06/2020,20,Oaxaca,1011,4949,554,0
27/06/2020,21,Puebla,4452,9522,1181,0
27/06/2020,22,Querétaro,181,1865,264,0
